"v_products_id";"v_products_model";"v_products_page_url";"v_products_image";"v_products_name_1";"v_products_description_1";"v_products_short_description_1";"v_products_keywords_1";"v_products_url_1";"v_products_meta_title_1";"v_products_meta_description_1";"v_products_meta_keywords_1";"v_products_price";"v_products_weight";"v_date_avail";"v_date_added";"v_products_quantity";"v_products_sort";"v_manufacturers_name";"v_categories_name_1";"v_categories_name_2";"v_categories_name_3";"v_categories_name_4";"v_categories_name_5";"v_categories_name_6";"v_categories_name_7";"v_tax_class_title";"v_status";"v_action";"v_mo_image_1";"v_mo_image_2";"v_mo_image_3";"v_mo_image_4";"v_mo_image_5";"v_mo_image_6";"v_mo_image_7";"v_mo_image_8";"v_mo_image_9";"v_mo_image_10";"v_mo_image_11";"v_mo_image_12";"v_mo_image_13";"v_mo_image_14";"v_mo_image_15";"v_mo_image_16";"v_mo_image_17";"v_mo_image_18";"v_mo_image_19";"v_mo_image_20";"EOREOR"
"139";"744500286";;"139-252-thickbox.jpg";"Парсер товаров focalprice.com";"<p>Парсер focalprice.com – отдельная и специальная сборка парсера Catalog Loader для скачивания товаров из интернет-магазина focalprice.com.</p><p>Преимущества парсера focalprice.com перед аналогами: - Программа работает под Windows (XP / 7 / 2003 / 2008). - Установка программы не требует никаких специальных знаний и навыков, устанавливается как обычное приложение Windows (далее, далее… готово). - Максимально упрощенный и понятный интерфейс. Парсером focalprice.com извлекается: - Структура каталога - Имя товара - Артикул - Краткое описание товара (в качестве краткого описания Имя товара) - Полное описание товара (без разбиения на параметры, ссылки (ссылки на картинки) в тексте описания удаляются) - Изображение (1-6шт.) - Цена (если имеется скидка на товара, берется цена по скидке) - meta_title?, meta_description?, meta_keywords;? - Возможно расширение стандартной версии дополнительными параметрами и возможностями (изменение цены по формуле, разбиение описания на характеристики, мониторинг и сравнение цен и т.д.). Экспорт товаров парсером focalprice.com происходит в csv для следующих CMS: - PrestaShop, - VamShop, - Virtuemart(Joomla), - ShopScript, - ABO, - Amiro, - PhpShop, - HostCMS, - возможно подключение любой другой CMS или нужного формата csv (бесплатно). Возможность возобновления процесса парсинга с предыдущего состояние в случае какого-либо сбоя (выкл. электричества и т.п. ) или ручной остановки парсера. После оформления заказа Вам будет выслана ссылка на скачивание программы.</p><p>Наш продукт ShopDataGetway - это система предоставляющая вашим партнерам возможность мгновенно обновлять интернет-магазины используя данные из ваших систем. Система предоставляет вашим партнерам данные в требуемом им виде. С помощью продукта ShopDataGetway вы позволяете вашим партнерам избежать лишних затрат на автоматизицию бизнес-процессов.</p><p>CatalogLoader– это пакет программного обеспечение, представляющее собой набор инструментов для работы с товарамиинтернет-магазинов (парсер, автоматическое наполнение, изменение цен, обработка склада, мониторинг конкурентов).</p>";"<p>Парсер focalprice.com – отдельная и специальная сборка парсера Catalog Loader для скачивания товаров из интернет-магазина focalprice.com.</p><p>Преимущества парсера focalprice.com перед аналогами:</p>";"";;"";"";;"79.00";"";;"";"10";;"";"Электронные товары";"";"";"";"";"";;;"Active";;"139-253-thickbox.jpg";"139-254-thickbox.jpg";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"140";"397928077";;"140-255-thickbox.jpg";"Парсер товаров zappos.com";"<p>Парсер zappos.com?? – отдельная и специальная сборка парсера Catalog Loader для скачивания товаров из zappos.com?.</p><p>Парсер товаров из интернет-магазина zappos.com очень быстро и качественно наполнит Ваш интернет-магазин всем представленым там ассортиментом.</p><p>Вы должны выбрать именно этот парсер zappos.com, т.к. он имеет ряд преимуществ перед аналогами, например:</p><p>- Программа работает под Windows (XP / 7 / 2003 / 2008).</p><p>- Устанавливается быстро и не потребует от Вас каких-либо дополнительных знаний ПК.</p><p>- Специально для Вас интерфейс программы максимально упрощён и будет понятен даже неопытному пользователю.</p><p>В обычной сборке прасер интернет-магазина zappos.com извлекает следующие параметры:</p><p>- структуру каталога;</p><p>- имя товара;</p><p>- цену товара;</p><p>- краткое описание;</p><p>- полное описание;</p><p>- изображение (увеличенное);</p><p>- meta_title?, meta_description?, meta_keywords;</p><p>- дополнительно осуществляется расширение стандартной версии желаемыми параметрами и возможностями (изменение цены по формуле, мониторинг и сравнение цен и т.д.).</p><p>Товары экспортируются в csv для следующих CMS:</p><p>- PrestaShop,</p><p>- VamShop,</p><p>- Virtuemart(Joomla),</p><p>- ShopScript,</p><p>- ABO,</p><p>- Amiro,</p><p>- PhpShop,</p><p>- HostCMS,?</p><p>- бесплатно подключается любая другая CMSили нужный формат csv.</p><p>Программа возобновляет процесс парсинга с состояния разрыва при любом сбое (выкл. электричества и т.д.).</p><p>После оформления заказа Вам будет выслана ссылка на скачивание программы. ?</p><p>Наш продукт ShopDataGetway - это система предоставляющая вашим партнерам возможность мгновенно обновлять интернет-магазины используя данные из ваших систем. Система предоставляет вашим партнерам данные в требуемом им виде. С помощью продукта ShopDataGetway вы позволяете вашим партнерам избежать лишних затрат на автоматизицию бизнес-процессов.</p><p>CatalogLoader– это пакет программного обеспечение, представляющее собой набор инструментов для работы с товарамиинтернет-магазинов (парсер, автоматическое наполнение, изменение цен, обработка склада, мониторинг конкурентов).</p>";"<p>Парсер zappos.com?? – отдельная и специальная сборка парсера Catalog Loader для скачивания товаров из zappos.com?.</p>";"";;"";"";;"159.00";"";;"";"10";;"";"Электронные товары";"";"";"";"";"";;;"Active";;"140-256-thickbox.jpg";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"141";"695959977";;"141-257-thickbox.jpg";"Парсер товаров beautymania.ru";"<p>Парсер beautymania.ru – отдельная и специальная сборка парсера Catalog Loader для скачивания товаров из интернет-магазина косметики по уходу за волосами, телом, лицом ?beautymania.ru. В этом интернет-магазине вы найдете рубрики с косметикой по уходу за телом, лицом, волосами, а также рубрику с косметикой для мужчин.</p><p>Каждый товар иметт фотографию, описание, стоимость. Все эти данные можно без труда скачать и загрузить в Ваш интернет-магазин с помощью парсера beautymania.ru?.</p><p>Преимущества парсера beautymania.ru перед аналогами:</p><p>- Программа работает под Windows (XP / 7 / 2003 / 2008).</p><p>- Установка программы не требует никаких специальных знаний и навыков, устанавливается как обычное приложение Windows (далее, далее… готово).</p><p>- Максимально упрощенный и понятный интерфейс.</p><p>Параметры, которые извлекаются парсером beautymania.ru в стандартной конфигурации:</p><p>- структура каталога;</p><p>- имя товара;</p><p>- цена товара;</p><p>- краткое описание;</p><p>- полное описание;</p><p>- изображение (увеличенное);</p><p>- производитель;</p><p>- meta_title?, meta_description?, meta_keywords;</p><p>- возможно расширение стандартной версии дополнительными параметрами и возможностями (изменение цены по формуле, мониторинг и сравнение цен и т.д.).</p><p>Экспорт товаров парсером beautymania.ru происходит в csv для следующих CMS:</p><p>- PrestaShop,</p><p>- VamShop,</p><p>- Virtuemart(Joomla),</p><p>- ShopScript,</p><p>- ABO,</p><p>- Amiro,</p><p>- PhpShop,</p><p>- HostCMS,?</p><p>- возможно подключение любой другой CMS или нужного формата csv (бесплатно).</p><p>Возможность возобновления процесса парсинга с предыдущего состояние в случае какого-либо сбоя (выкл. электричества и т.п. ) или ручной остановки парсера.</p><p>После оформления заказа Вам будет выслана ссылка на скачивание программы.</p><p>Наш продукт ShopDataGetway - это система предоставляющая вашим партнерам возможность мгновенно обновлять интернет-магазины используя данные из ваших систем. Система предоставляет вашим партнерам данные в требуемом им виде. С помощью продукта ShopDataGetway вы позволяете вашим партнерам избежать лишних затрат на автоматизицию бизнес-процессов.</p><p>CatalogLoader– это пакет программного обеспечение, представляющее собой набор инструментов для работы с товарамиинтернет-магазинов (парсер, автоматическое наполнение, изменение цен, обработка склада, мониторинг конкурентов).</p>";"<p>Парсер beautymania.ru – отдельная и специальная сборка парсера Catalog Loader для скачивания товаров из интернет-магазина косметики по уходу за волосами, телом, лицом ?beautymania.ru. В этом интернет-магазине вы найдете рубрики с косметикой по уходу за телом, лицом, волосами, а также рубрику с косметикой для мужчин.</p>";"";;"";"";;"109.00";"";;"";"10";;"";"Электронные товары";"";"";"";"";"";;;"Active";;"141-258-thickbox.jpg";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"115";"1479825727";;"115-208-thickbox.jpg";"Напольные весы Beurer BG55";"<p>Индикация с указанием содержания: жира, воды, мышечной и костной массы тела. Атлетический режим. Литиевая батарея в комплекте. Технология Tap-on. Платформа из безопасного прочного стекла.</p>";"<p>Индикация с указанием содержания: жира, воды, мышечной и костной массы тела.</p>";"";;"";"";;"125.00";"";;"";"10";;"";"Три уровня вложенности";"";"";"";"";"";;;"Active";;"115-209-thickbox.jpg";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"116";"1469296276";;"116-210-thickbox.jpg";"Напольные весы Beurer GS21 Mauritius";"<p>Напольные весы со стеклянной платформой с оригинальным дизайном MaterialLine (покрытие из ламината). Максимальная нагрузка 180 кг. Погрешность измерения 0.1 кг. Автоматическое отключение. Перенастройка единицы измерения: kg (кг)/lb (фунты)/st (стоуны). Размеры (ШхВxД): 33x2.0x32 см.</p>";"<p>Напольные весы со стеклянной платформой с оригинальным дизайном MaterialLine (покрытие из ламината).</p>";"";;"";"";;"65.00";"";;"";"10";;"";"Три уровня вложенности";"";"";"";"";"";;;"Active";;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"117";"910067992";;"117-211-thickbox.jpg";"Электронные напольные весы BOSCH PPW 3300";"<p>Электронные весы AxxenceSlim Line. Ультратонкие, высота 17мм с большим дисплеем - 38 мм. Цвет белый.</p>";"<p>Электронные весы AxxenceSlim Line. Ультратонкие, высота 17мм с большим дисплеем - 38 мм. Цвет белый.</p>";"";;"";"";;"55.00";"";;"";"10";;"";"Три уровня вложенности";"";"";"";"";"";;;"Active";;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"114";"423259147";;"114-207-thickbox.jpg";"Электробритва PHILIPS RQ 1095";"<p>Электробритва с ЖК-дисплеем. Бритвенный блок. Индикатор необходимости замены бритвенного блока. Быстрая зарядка. Дорожная блокировка. Индикация очистки. Полированный стальной корпус. Отсутствие вибраций. Антикоррозийное покрытие головок. Можно мыть под водой и бриться с пеной. Система Flex & Pivot: три гибкие головки, вращающиеся в разных направления. Система Lift & Cut.</p>";"<p>Электробритва с ЖК-дисплеем. Бритвенный блок.</p>";"";;"";"";;"370.00";"";;"";"10";;"";"Три уровня вложенности";"второй уровень";"";"";"";"";;;"Active";;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"112";"1285920550";;"112-205-thickbox.jpg";"Гидромассажная ванна для ног BEURER FB25";"<p>Гидромассажная ванночка для ног с механическим управлением и тремя режимами работы. 16 встроенных магнитов. Вибрационный массаж, вихревой массаж. Дополнительная функция: поддержание температуры воды.</p>";"<p>Гидромассажная ванночка для ног с механическим управлением и тремя режимами работы.</p>";"";;"";"";;"89.00";"";;"";"10";;"";"Три уровня вложенности";"второй уровень";"третий уровень";"";"";"";;;"Active";;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"113";"1529306471";;"113-206-thickbox.jpg";"Фен-расческа Braun Steam & Style ASS 1000";"<p>Мощный стайлер с управлямой подачей пара. Мягкая укладка и длительный результат. Идеален для укладки влажных волос и корректировки прически на сухих волосах, для создания локонов и волн, создания объема. 3 ступени мощности потока воздуха. Насадка для создания крупных локонов и волн. Насадка для мелкой и средней завивки. Насадка для подъема волос и создания объема от самых корней. Цвет сиреневый матовый.</p>";"<p>Мощный стайлер с управлямой подачей пара.</p>";"";;"";"";;"83.00";"";;"";"10";;"";"Три уровня вложенности";"второй уровень";"третий уровень";"";"";"";;;"Active";;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"126";"915175935";;"126-221-thickbox.jpg";"Фен Valera Swiss Nano 9200 Ionic Tourmaline Rotocord";"<p>Фен мощностью 2000 Вт. 6 комбинаций температуры и скорости воздушного потока. Независимая регулировка нагрева и воздушного потока. Подача холодного воздуха. Ионизация. Срок службы: 2000 часов. Вес без кабеля: 540 гр. Гибкий кабель 3 м с устройством Rotocord (вращение шнура вокруг своей оси).</p>";"<p>Фен мощностью 2000 Вт. 6 комбинаций температуры и скорости воздушного потока.</p>";"";;"";"";;"123.00";"";;"";"10";;"";"Четыре уровня вложенности";"";"";"";"";"";;;"Active";;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"124";"965772670";;"124-218-thickbox.jpg";"Электробигуди Remington KF40E";"<p>Термобигуди с тефлоновым покрытием и функцией ионного кондиционирования. Имеют восковую середину и бархатное покрытие. 4 штуки диаметром 20 мм, 10 штук диаметром 22 мм, 6 штук диаметром 25 мм. Время нагрева - 10 минут. Подставка для нагревания и зажимы для волос в комплекте. Два варианта цвета.</p>";"<p>Термобигуди с тефлоновым покрытием и функцией ионного кондиционирования.</p>";"";;"";"";;"67.00";"";;"";"10";;"";"Четыре уровня вложенности";"второй уровень вложенности";"";"";"";"";;;"Active";;"124-219-thickbox.jpg";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"125";"1746244628";;"125-220-thickbox.jpg";"Электробигуди Philips HP4611";"<p>12 бигуди в комплекте для создания блестящих локонов. 4 бигуди с керамическим покрытием для создания объемных локонов. Индикатор готовности к работе. 12 металлических зажимов, 4 зажима-краба. Система SalonRollers Pro нагревает все бигуди одновременно, обеспечивая быстрый и равномерный нагрев.</p>";"<p>12 бигуди в комплекте для создания блестящих локонов.</p>";"";;"";"";;"60.00";"";;"";"10";;"";"Четыре уровня вложенности";"второй уровень вложенности";"";"";"";"";;;"Active";;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"120";"932731873";;"120-214-thickbox.jpg";"Щипцы Moser SalonStyle 4463-0050";"<p>Щипцы для выпрямления волос. Мощность: 45 Вт. Ударопрочный корпус из термопластика. Подкругленный корпус для завивки волос. Плавающие пластины. Керамико-турмалиновое покрытие пластин. 6 температурных режимов (от 130 до 230 гр). LED-индикаторы работы. Автоотключение через 30 мин. Шнур питания с вращающимся шарниром и петлей для подвешивания. Защита от перегрева.</p>";"<p>Щипцы для выпрямления волос. Мощность: 45 Вт.</p>";"";;"";"";;"126.00";"";;"";"10";;"";"Четыре уровня вложенности";"второй уровень вложенности";"третий уровень вложенности";"";"";"";;;"Active";;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"121";"1695088205";;"121-215-thickbox.jpg";"Выпрямитель для волос Braun ES2";"<p>Керамическое покрытие насадок. Индикатор остаточного нагрева. Индивидуальные настройки режима укладки. Защита от перегрева. Максимальная температура нагрева 200 С. Мощность 140 Вт.</p>";"<p>Керамическое покрытие насадок. Индикатор остаточного нагрева.</p>";"";;"";"";;"105.00";"";;"";"10";;"";"Четыре уровня вложенности";"второй уровень вложенности";"третий уровень вложенности";"";"";"";;;"Active";;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"122";"715993455";;"122-216-thickbox.jpg";"Стайлер Braun Satin Hair 5 ESW";"<p>Стайлер для выпрямления волос. Подвижные керамические пластины NanoGlide поддерживают здоровье кутикулы. Точная регулировка температуры для бережной укладки (от 130°C до 200°C с шагом в 5°C). Формирователь локонов. Температурный дисплей. Автоматическое отключение через 30 минут.</p>";"<p>Стайлер для выпрямления волос. Подвижные керамические пластины NanoGlide поддерживают здоровье кутикулы.</p>";"";;"";"";;"90.00";"";;"";"10";;"";"Четыре уровня вложенности";"второй уровень вложенности";"третий уровень вложенности";"";"";"";;;"Active";;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"123";"1852887291";;"123-217-thickbox.jpg";"Плойка Valera DIGICURL 641.19";"<p>Плойка с цифровым управлением для завивки волос. Диаметр: 19 мм. Керамический слой. Антибактериальное действие NANO-SILVER. Цифровой дисплей. Максимальная температура 190°C. Гибкий поворотный кабель 3 м. Пластиковый наконечник.</p>";"<p>Плойка с цифровым управлением для завивки волос.</p>";"";;"";"";;"73.00";"";;"";"10";;"";"Четыре уровня вложенности";"второй уровень вложенности";"третий уровень вложенности";"";"";"";;;"Active";;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"118";"581385240";;"118-212-thickbox.jpg";"Сауна для лица Panasonic EH 2513";"<p>Вакуумный очиститель пор с функцией микроспрея для более эффективной очистки кожи. 2 режима работы (влажный и обычный). Непрерывная работа от аккумулятора - 20 минут. Мощность вакуумного давления: 50кПа.</p>";"<p>Вакуумный очиститель пор с функцией микроспрея для более эффективной очистки кожи. 2 режима работы (влажный и обычный). Непрерывная работа от аккумулятора - 20 минут. Мощность вакуумного давления: 50кПа.</p>";"";;"";"";;"50.00";"";;"";"10";;"";"Четыре уровня вложенности";"второй уровень вложенности";"третий уровень вложенности";"четвёртый уровень вложенности";"";"";;;"Active";;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"119";"971550899";;"119-213-thickbox.jpg";"Сауна для лица Panasonic EH 2424";"<p>Ионизирующий вапоризатор для очищения и увлажнения глубоких слоев кожного покрова. Очищение и увлажнение глубоких слоев эпидермиса с помощью наночастиц ионизированного пара. Непрерывная работа при однократном заполнении резервуара водой – 12 ми</p>";"<p>Ионизирующий вапоризатор для очищения и увлажнения глубоких слоев кожного покрова.</p>";"";;"";"";;"150.00";"";;"";"10";;"";"Четыре уровня вложенности";"второй уровень вложенности";"третий уровень вложенности";"четвёртый уровень вложенности";"";"";;;"Active";;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"136";"1952049251";;"136-236-thickbox.jpg";"Цифровая фотокамера Olympus PEN E-P3";"<p>Компактная камера в металлическом корпусе. Сенсорный OLED-дисплей с диагональю 3 дюйма. Live MOS сенсор с разрешением 12.3 Мегапикселей. FAST автофокус (Frequency Acceleration Sensor Technology). Full HD-видео со стерео звуком, регулируемой глубиной резкости и художественными фильтрами. Графический процессор TruePic VI. Цвета: черный, белый, серебристый.</p>";"<p>Компактная камера в металлическом корпусе. Сенсорный OLED-дисплей с диагональю 3 дюйма.</p>";"";;"";"";;"1750.00";"";;"";"10";;"";"Пять уровней вложенности";"";"";"";"";"";;;"Active";;"136-237-thickbox.jpg";"136-238-thickbox.jpg";"136-239-thickbox.jpg";"136-240-thickbox.jpg";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"137";"1036617146";;"137-242-thickbox.jpg";"Цифровой фотоаппарат Nikon Coolpix S1100pj";"<p>Цифровая тонкая фотокамера с разрешением 14,1 мегапикселей. Широкоугольный объектив NIKKOR с 5-кратным увеличением обеспечивает потрясающе точную передачу деталей и высокое разрешение. (Эквивалент формата 35 мм для пленочных фотокамер: 28 – 140 мм). Встроенный проектор позволяет проецировать избранные фотографии или видеоклипы. Поддержка ярких (до 14 люмен) проекций качества VGA на экране размером от 26 до 240 см (от 5 до 47 дюймов). Проецирование изображений с ПК или карты памяти. Гибридное VR (смещение объектива и электронное подавление вибраций). Сенсорный ЖК экран с диагональю 7,6 см (3 дюйма), разрешением 460 тыс. точек. Яркие видеоклипы высокой четкости в формате 720р HD. 17 сюжетных режимов. Варианты расцветок - желтый, сиреневый, черный, серый.</p>";"<p>Цифровая тонкая фотокамера с разрешением 14,1 мегапикселей. Широкоугольный объектив NIKKOR с 5-кратным увеличением обеспечивает потрясающе точную передачу деталей и высокое разрешение.</p>";"";;"";"";;"410.00";"";;"";"10";;"";"Пять уровней вложенности";"";"";"";"";"";;;"Active";;"137-243-thickbox.jpg";"137-244-thickbox.jpg";"137-245-thickbox.jpg";"137-246-thickbox.jpg";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"134";"1455664353";;"134-232-thickbox.jpg";"Штатив Hama Traveller Mini H-4048";"<p>Компактный штатив-треножник для фото/видеокамер и микрофонов. Шаровая головка. Вес 215 г.</p>";"<p>Компактный штатив-треножник для фото/видеокамер и микрофонов. Шаровая головка. Вес 215 г.</p>";"";;"";"";;"60.00";"";;"";"10";;"";"Пять уровней вложенности";"Второй уровень вложенности";"";"";"";"";;;"Active";;"134-233-thickbox.jpg";"134-234-thickbox.jpg";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"135";"633126586";;"135-235-thickbox.jpg";"Штатив Rekam RT-L38";"<p>Напольный штатив для фото- и видеокамер. Корпус выполнен из металла серебристого цвета, ручка для переноса, механический подъемник, крюк для сумки, панорамная 3-D головка.</p>";"<p>Напольный штатив для фото- и видеокамер.</p>";"";;"";"";;"81.00";"";;"";"10";;"";"Пять уровней вложенности";"Второй уровень вложенности";"";"";"";"";;;"Active";;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"131";"952091862";;"131-229-thickbox.jpg";"Объектив Canon EF-S 18-55mm f3.5-5.6 IS";"<p>Стандартный объектив общего назначения с 4-ступенчатым стабилизатором изображения, который помогает добиться значительно лучших результатов в условиях слабой освещенности. Изготовлен на основе профессиональной оптики, с использованием асферического элемента. Подходит для съёмки без штатива при различном освещении. Минимальное расстояние фокусировки объектива составляет всего 25 см при любом увеличении, обеспечивая возможность макросъёмки.</p>";"<p>Стандартный объектив общего назначения с 4-ступенчатым стабилизатором изображения, который помогает добиться значительно лучших результатов в условиях слабой освещенности.</p>";"";;"";"";;"120.00";"";;"";"10";;"";"Пять уровней вложенности";"Второй уровень вложенности";"Третий уровень вложенности";"";"";"";;;"Active";;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"132";"1385069830";;"132-230-thickbox.jpg";"Объектив Canon EF 50 mm f1.8 II";"<p>Стандартный объектив с постоянным фокусным расстоянием. Компактный и легкий, обеспечивает отличное качество изображения при светосиле, превосходящей возможности любого объектива с переменным фокусным расстоянием. Классическая оптическая схема. Система автофокусировки базируется на встроенном микромоторе.</p>";"<p>Стандартный объектив с постоянным фокусным расстоянием.</p>";"";;"";"";;"133.00";"";;"";"10";;"";"Пять уровней вложенности";"Второй уровень вложенности";"Третий уровень вложенности";"";"";"";;;"Active";;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"133";"968172589";;"133-231-thickbox.jpg";"Объектив Canon EF 70-200 f 4L USM";"<p>Телеобъектив с постоянной светосилой. Модель выполнена в прочном, пыле- и влагозащитном корпусе. Диафрагма объектива с круглым отверстием позволяет получать привлекательный эффект размытого фона. Оптическая схема объектива включает 13 линз в 16 группах. В числе элементов имеются две линзы из низкодисперсионного стекла UD и одна флюоритовая. Такая конструкция обеспечивает превосходное качество изображения с минимальным уровнем аберраций при любом значении фокусного расстояния. Многослойное просветление Super Spectra. Фокусировка осуществляется при помощи кольцевого ультразвукового мотора USM.</p>";"<p>Телеобъектив с постоянной светосилой. Модель выполнена в прочном, пыле- и влагозащитном корпусе.</p>";"";;"";"";;"775.00";"";;"";"10";;"";"Пять уровней вложенности";"Второй уровень вложенности";"Третий уровень вложенности";"";"";"";;;"Active";;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"129";"2085598530";;"129-227-thickbox.jpg";"Вспышка Canon Speedlite 580EX II";"<p>Вспышка для любых погодных условий. Управление с помощью меню фотокамеры. Надёжная конструкция защищает детали вспышки от попадания пыли и влаги при съёмке с выносной колодкой. Бесшумный и быстрый перезаряд.</p>";"<p>Вспышка для любых погодных условий.</p>";"";;"";"";;"620.00";"";;"";"10";;"";"Пять уровней вложенности";"Второй уровень вложенности";"Третий уровень вложенности";"Четвёртый уровень вложенности";"";"";;;"Active";;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"130";"957835494";;"130-228-thickbox.jpg";"Вспышка Nikon Speedlight SB-900";"<p>Профессиональная вспышка i-TTL, совместимая с зеркальными фотокамерами. Три шаблона освещения: центрально-взвешенный, равномерный и стандартный. Набор усовершенствованных функций. Система термальной защиты, автоматическое определение фильтра.</p>";"<p>Профессиональная вспышка i-TTL, совместимая с зеркальными фотокамерами.</p>";"";;"";"";;"530.00";"";;"";"10";;"";"Пять уровней вложенности";"Второй уровень вложенности";"Третий уровень вложенности";"Четвёртый уровень вложенности";"";"";;;"Active";;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"127";"647001831";;"127-222-thickbox.jpg";"Цифровая фоторамка Sony DPF-A710";"<p>Цифровая фоторамка с 7-дюймовым широкоформатным ЖК-экраном со светодиодной подсветкой обеспечивает четкое и детализированное отображение фотографий. Встроенная память 128 МБ позволяет хранить до 200 фотографий. Большой выбор настроек слайд-шоу, разные варианты оформления часов и календаря, функции поиска фотографий по папкам, событиям и тегам пользователя. Интеллектуальный сенсор поворачивает изображение при изменении положения рамки. Оснащена пультом дистанционного управления.</p>";"<p>Цифровая фоторамка с 7-дюймовым широкоформатным ЖК-экраном со светодиодной подсветкой обеспечивает четкое и детализированное отображение фотографий.</p>";"";;"";"";;"110.00";"";;"";"10";;"";"Пять уровней вложенности";"Второй уровень вложенности";"Третий уровень вложенности";"Четвёртый уровень вложенности";"Пятый уровень вложенности";"";;;"Active";;"127-223-thickbox.jpg";"127-224-thickbox.jpg";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"128";"578454477";;"128-225-thickbox.jpg";"Цифровая фоторамка Transcend PF705";"<p>Широкоэкранная цветная TFT LCD панель с диагональю 7 дюймов и отношением сторон 16:9. Поддержка USB флэш-накопителей и карт памяти SD/SDHC/MMC/MS Полная совместимость с интерфейсом Hi-Speed USB 2.0 и обратная совместимость с USB 1.1. Прямое подключение к ПК с помощью USB для простого обмена файлами. Выбор различных фотографий для создания слайдшоу. Возможность просмотра изображений в режиме слайд-шоу, в режиме пиктограмм, в обычномрежиме, а также возможность увеличения изображения. Функция напоминаний о важных датах/событиях. Функции календаря и часов. Автоматическое выключение и таймер для перехода в неактивный режим. Возможность выбора цветовых режимов. Цвета: белый, черный.</p>";"<p>Широкоэкранная цветная TFT LCD панель с диагональю 7 дюймов и отношением сторон 16:9.</p>";"";;"";"";;"73.00";"";;"";"10";;"";"Пять уровней вложенности";"Второй уровень вложенности";"Третий уровень вложенности";"Четвёртый уровень вложенности";"Пятый уровень вложенности";"";;;"Active";;"128-226-thickbox.jpg";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"143";"79606859";;"143-260-thickbox.jpg";"Коктейльное платье Tulpan";"<p>97% полиэстер, 5% эластан</p>";"<p>97% полиэстер, 5% эластан</p>";"";;"";"";;"120.00";"";;"";"10";;"";"Женская одежда";"";"";"";"";"";;;"Active";;"143-261-thickbox.jpg";"143-262-thickbox.jpg";"143-263-thickbox.jpg";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"144";"1486803820";;"144-264-thickbox.jpg";"Коктейльное платье Strass Buck";"<p>95% полиэстер, 5% спандекс</p>";"<p>95% полиэстер, 5% спандекс</p>";"";;"";"";;"105.00";"";;"";"10";;"";"Женская одежда";"";"";"";"";"";;;"Active";;"144-265-thickbox.jpg";"144-266-thickbox.jpg";"144-267-thickbox.jpg";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
